idsubproduto,descricaoproduto,flaginativo,idsecao,idgrupo,idsubgrupo,descrsecao,descrgrupo,descrsubgrupo
5709,ARCO DE SERRA STANLEY 15200 *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
426,ARCO DE SERRA STANLEY 15-555 PROF *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
440,"ARCO DE SERRA STARRET BS 12"" ARCO 140 *",F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
1272,ARCO DE SERRA STARRET TUB 300/149 *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
10844,CANIVETE CAMPING MADEIRA - BESTFER,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
5957,CARRINHO DE MAO CHAPA WORK,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
5962,CARRINHO DE MAO EXTRAFORTE CAMARA 65LT TRAMONTINA,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
12033,CARRINHO DE MAO MAESTRO MASTER,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
5958,CARRINHO DE MAO POP P. MACICO METALOSA *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
123133454,CARRINHO DE MAO SOLDADO 55LT 16,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
5964,CARRO DE CARGA 150KG P. CAMARA 15A *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
5960,CARRO DE CARGA 180KG P. CAMARA 18A *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
291,CAVADEIRA ARTICULADA 2 CABOS,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
123133438,"CAVADEIRA BOLA 3/4 X 1,50 *",F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
10818,CHAVE AJUSTAVEL AC CB EMB 10'' - BESTFER,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
10814,CHAVE AJUSTAVEL AC CB EMB 6'' - BESTFER,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
10816,CHAVE AJUSTAVEL AC CB EMB 8'' - BESTFER,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
1228,CHAVE BIELA L 10 *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
1229,CHAVE BIELA L 11 *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
1230,CHAVE BIELA L 12 *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
1231,CHAVE BIELA L 13 *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
1232,CHAVE BIELA L 14 *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
1233,CHAVE BIELA L 15 *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
1234,CHAVE BIELA L 16 *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
1235,CHAVE BIELA L 17 *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
1236,CHAVE BIELA L 19 *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
1227,CHAVE BIELA L 8 *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
94,CHAVE COMBINADA - 10 MM *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
95,CHAVE COMBINADA - 11 MM *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
96,CHAVE COMBINADA - 12 MM *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
97,CHAVE COMBINADA - 13 MM *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
98,CHAVE COMBINADA - 14 MM *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
99,CHAVE COMBINADA - 15 MM *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
100,CHAVE COMBINADA - 16 MM *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
101,CHAVE COMBINADA - 17 MM *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
102,CHAVE COMBINADA - 18 MM *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
103,CHAVE COMBINADA - 19 MM *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
104,CHAVE COMBINADA - 20 MM *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
105,CHAVE COMBINADA - 21 MM *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
106,CHAVE COMBINADA - 22 MM *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
107,CHAVE COMBINADA - 23 MM *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
108,CHAVE COMBINADA - 24 MM *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
109,CHAVE COMBINADA - 25 MM *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
111,CHAVE COMBINADA - 27 MM *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
112,CHAVE COMBINADA - 28 MM *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
113,CHAVE COMBINADA - 30 MM *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
114,CHAVE COMBINADA - 32 MM *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
90,CHAVE COMBINADA - 6 MM *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
91,CHAVE COMBINADA - 7 MM *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
92,CHAVE COMBINADA - 8 MM *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
93,CHAVE COMBINADA - 9 MM *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
322,CHAVE DE FENDA - 1/4 X 4 *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
348,CHAVE DE FENDA - 1/4 X 5 *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
349,CHAVE DE FENDA - 1/4 X 6 *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
299,CHAVE DE FENDA - 1/8 X 4'' *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
484,CHAVE DE FENDA - 1/8 X 5'',F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
321,CHAVE DE FENDA - 1/8 X 6'' *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
327,CHAVE DE FENDA - 3/16 X 4,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
328,CHAVE DE FENDA - 3/16 X 5,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
329,CHAVE DE FENDA - 3/16 X 6,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
359,CHAVE DE FENDA - 5/16 X 4 *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
394,CHAVE DE FENDA - 5/16 X 6 *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
174,CHAVE DE GRIFO 10'' *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
173,CHAVE DE GRIFO 12'' *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
172,CHAVE DE GRIFO 14'' *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
458,CHAVE DE GRIFO 8'' *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
117,CHAVE ESTRELA - 10 X 11 MM *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
118,CHAVE ESTRELA - 12 X 13 MM *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
119,CHAVE ESTRELA - 14 X 15 MM *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
121,CHAVE ESTRELA - 18 X 19 MM *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
124,CHAVE ESTRELA - 24 X 26 MM *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
126,CHAVE ESTRELA - 27 X 32 MM *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
123,CHAVE ESTRELA TRAM.42026/009 21 X 23 *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
125,CHAVE ESTRELA TRAM.42026/011 25 X 28 *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
120,CHAVE ESTRELA TRAM.4826 - 16 X 17 MM *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
122,CHAVE ESTRELA TRAM.4826 - 20 X 22 MM *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
115,CHAVE ESTRELA TRAM.4826 - 6 X 7 MM *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
116,CHAVE ESTRELA TRAM.4826 - 8 X 9 MM *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
75,CHAVE FIXA - 1/2 X 9/16 *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
82,CHAVE FIXA - 10 X 11MM *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
84,CHAVE FIXA - 14 X 15 MM *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
77,CHAVE FIXA - 3/4 X 25/32 *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
81,CHAVE FIXA - 8 X 9 MM *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
83,CHAVE FIXA .4812 - 12 X 13 MM *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
87,CHAVE FIXA .4812 - 20 X 22 MM *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
88,CHAVE FIXA TRAM.42006/010 - 24/26 *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
78,CHAVE FIXA TRAM.4802 - 13/16 X 7/8 *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
79,CHAVE FIXA TRAM.4802 - 15/16 X 1 *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
74,CHAVE FIXA TRAM.4802 - 3/8 X 7/16 *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
76,CHAVE FIXA TRAM.4802 - 5/8 X 11/16 *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
85,CHAVE FIXA TRAM.4812 - 16 X 17 MM *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
80,CHAVE FIXA TRAM.4812 - 6 X 7 MM *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
86,CHAVE FIXA.4812 - 18 X 19 MM *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
2166,"CHAVE INGLESA AJUSTAVEL 10"" *",F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
3689,CHAVE INGLESA AJUSTÁVEL 12'' *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
2168,"CHAVE INGLESA AJUSTAVEL 8"" *",F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
2217,"CHAVE MANDRIL 3/8"" *",F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
396,CHAVE MANDRIL 5/8 S-3 *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
11667,CHAVE P ESMERILHADEIRA MULT MEDIDAS BESTEFR,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
1575,CHAVE P/ VIRAR FERRO 1/4 SAO ROMAO,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
395,CHAVE P/ VIRAR FERRO 3/8 SAO ROMAO,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
3587,CHAVE P/ VIRAR FERRO 5/16 SAO ROMAO,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
6106,CHAVE PHILIPS 3/16 X 6,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
412,CHAVE PHILLIPS 1/4 X 4 *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
413,CHAVE PHILLIPS 1/4 X 6 *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
415,CHAVE PHILLIPS 1/8 X 3 *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
450,CHAVE PHILLIPS 1/8 X 5 *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
451,CHAVE PHILLIPS 3/16 X 4'' *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
978,CHAVE TESTE ANALOGIA BESTFER,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
4532,CHAVE TESTE DIGITAL 12V 127 - 220 V *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
5695,CHAVE VIRAR FERRO DUPLA 12M/14MM X 60CM - GUEPAR *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
287,CHIBANCA C/ CABO *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
1404,COLHER DE PEDREIRO CANTO RETO N. 7 *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
1403,COLHER DE PEDREIRO CANTO RETO N. 8 *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
1405,COLHER DE PEDREIRO CANTO RETO N. 9 *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
1406,COLHER DE PEDREIRO N.10 *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
11463,CONJUNTO PARA JARDIM 3 PEÇAS,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
11465,CONJUNTO PARA JARDIM 4 PEÇAS,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
11571,CONTATORA TRIPOLAR 220V GUEPAR 12 A,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
11517,CONTATORA TRIPOLAR 220V GUEPAR 25A,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
11519,CONTATORA TRIPOLAR 220V GUEPAR 32A,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
11521,CONTATORA TRIPOLAR 220V GUEPAR 40A,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
11523,CONTATORA TRIPOLAR 220V GUEPAR 50A,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
11525,CONTATORA TRIPOLAR 220V GUEPAR 6A,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
11527,CONTATORA TRIPOLAR 220V GUEPAR 9A,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
3660,CORTADOR DE PISO 50 CM *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
4465,CORTADOR DE PISO E AZULEJO 75 CM,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
5594,CORTADOR DE PISO E PORCELANATO 90 CM,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
10808,CORTADOR DE TUBO PVC MAX 32MM - - BESTFER,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
3253,CORTADOR DE VIDRO C/ DIAMANTE C/ RESERV,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
1207,DESEMPENADEIRA ACO DENTADA 12 X 26 CM *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
1206,"DESEMPENADEIRA ACO LISA 12 X 25,5 CM *",F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
4447,DESEMPENADEIRA DE MADEIRA *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
10854,DISCO DIAM. CORTE TURBO (SECO OU REFRIGERADO) 110M - BESTFER,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
11669,"DISCO DIAMANTADO MULTICORTE 4,5",F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
10856,DISCO TURBO PORCELANATO ULTRAFINO - BESTFER,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
281,ELETRODO OK 22.45P E6010-3.25 X 350 MM,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
286,ENXADA 2.5 ESTREITA S/CABO 24CM **,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
3132,ENXADA 2.5 LARGA S/CABO 28CM *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
467,ENXADAO 2 1/2 S/ CABO,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
10850,ESCOVA CONICA CIRCULAR TORCIDA 4'' - BESTFER,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
10846,ESCOVA DE ACO 4 FILEIRAS CB PLASTICO 10'' - BESTFER,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
10774,ESPATULA 120MM,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
496,ESPATULA CABO MADEIRA 10 CM PACETA 2054 *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
497,ESPATULA CABO MADEIRA 6 CM PACETA 2054 *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
498,ESPATULA CABO MADEIRA 8 CM *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
10842,ESTILETE CB EMB 8LAMINAS 18MM - BESTFER,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
11585,ESTILETE EMBORRACHADO C/ 10 LAMINAS RANGER,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
417,ESTOPA MULTIUSO 200 GRAMAS,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
2255,FERRO DE SOLDA 30W 127V *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
1924,FERRO DE SOLDA 40 127V FAME,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
2256,FERRO DE SOLDA 40W 127V,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
10860,FITA ADESIVA SILVER TAPE 45MMX10M - - BESTFER,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
10858,FITA ADESIVA SILVER TAPE 45MMX5MM - BESTFER,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
11677,FOGAREIRO ELETRICO PRETO 127V 1 BOCA - BESTFER,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
11357,FOGAREIRO ELETRICO PRETO 127V 1 PRATO - BESTFER,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
11355,FOGAREIRO ELETRICO PRETO 127V 2 PRATOS - BESTFER,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
10884,FOGAREIRO PORTATIL ACENDIMENTO AUTOMATICO - BESTFER,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
575,FORMAO PACETA 1'' *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
576,FORMAO PACETA 1/2 *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
577,FORMAO PACETA 3/4,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
4053,FORMAO PACETA 5/16 *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
1925,GRAMPEADOR PROF USO LEVE *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
184,GRAMPO DE FIXACAO C 2'' *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
185,GRAMPO DE FIXACAO C 3'' *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
164,GRAMPO DE FIXACAO C 4'' *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
186,GRAMPO DE FIXACAO C 6'' *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
187,GRAMPO DE FIXACAO C 8'' *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
11375,GRAMPO DE FIXACAO F 6'' APERTO RAPIDO - BESTFER,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
11377,GRAMPO DE FIXACAO F 8'' APERTO RAPIDO - BESTFER,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
622,GROSA CABINET 10 K & F *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
11899,GUINCHO COLUNA ELETRICO 300/600KG 220V 60HZ,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
10798,"JOGO 4 MINI-ALICATES 4,5'' AC POLIDO - BESTFER",F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
11665,JOGO ABRIR ROSCA - TARRACHA- MACHO 20 PÇS BESTFER,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
10822,JOGO CH COMBINADA AC 8PCS (8-19) - BESTFER,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
10830,JOGO CH TIPO T SOQUETES E BITS 21 PCS - BESTFER,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
11255,JOGO CHAVE ALLEN 25PCS GUEPAR,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
5948,JOGO CHAVE ALLEN LONGA C/9PÇS,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
5949,JOGO CHAVE TORX C/9 LONGA,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
10170,JOGO DE CHAVE CANHAO C/ CATRACA,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
3936,JOGO DE CHAVE COMBINADA *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
2112,JOGO DE CHAVE FIXA 6 A 17MM C/ 6 PCS,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
10820,JOGO DE CHAVE FIXA AC 8PCS - BESTFER,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
2086,JOGO DE CHAVE TORX CANIVETE,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
5950,"JOGO DE CHAVES DE FENDA E PHILLIPS POINT, CRV, CABO DOIS COM",F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
3194,JOGO DE PONTAS DE CHAVES PHILLIPS IRWIN 1865324,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
3293,JOGO DE PUNCAO ALFABETO 10 MM (A - Z) *,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
634,JOGO MACHO DE ABRIR ROSCA 8PCS BESTFER,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
10828,KIT BROCAS MISTAS 9PCS- BESTFER,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
10882,KIT CAB EXTENS. FLEX (P/ PARAFUSADEIRA) ENTENSOR+BIT - BESTF,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
11661,KIT CHAVE FENDA + PHILIPS ( 02 PÇS ) BESTFER,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
11663,KIT CHAVE FENDA + PHILIPS ( 07 PÇS ) BESTFER,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
10880,"KIT CINTA E CATRACA P/AMAR DE CARGA 1.500KG 3,5CM X 9M - BES",F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
10878,KIT CINTA E CATRACA P/AMAR DE CARGA 1.500KG 5CM X 8M - B,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
10872,KIT CINTA E CATRACA P/AMAR DE CARGA 5.000KG 5CM X 9M - BESTF,F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
10876,"KIT CINTA E CATRACA P/AMAR DE CARGA 800KG 2,5CM X 3M - BESTF",F,1,10,42,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA
